Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Goh C.Y., Van Bronswuk W., Priddis C.",24461604400;35587577900;55301986600;,Rapid nondestructive on-site screening of methylamphetamine seizures by attenuated total reflection fourier transform infrared spectroscopy,2008,Applied Spectroscopy,62,6,NA,640,648,NA,20,10.1366/000370208784658002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749129823&doi=10.1366%2f000370208784658002&partnerID=40&md5=94b9dcc6e2a083cb6d8b1f8ba2a24f77,"Department of Applied Chemistry, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, Australia; Forensic Science Laboratory, Chemistry Centre (Western Australia), 125 Hay Street, East Perth, WA 6004, Australia","Goh, C.Y., Department of Applied Chemistry, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, Australia; Van Bronswuk, W., Department of Applied Chemistry, Curtin University of Technology, GPO Box U1987, Perth, WA 6845, Australia; Priddis, C., Forensic Science Laboratory, Chemistry Centre (Western Australia), 125 Hay Street, East Perth, WA 6004, Australia",ATR; Attenuated total reflection; Fourier transform infrared spectroscopy; FT-IR spectroscopy; Infrared spectroscopy; Methylamphetamine; Quantitative analysis; Raman spectroscopy,"Attenuated total reflection ( ATR); Attenuated total reflection Fourier transform infrared spectroscopy; Calibration models; Fourier transform infrared (FT-IR); individual components; Infrared (IR) spectrum; Portable instruments; Principal component regression (PCR); single measurement; Site screening; methamphetamine; article; chemically induced disorder; drug screening; human; infrared spectroscopy; methodology; reproducibility; seizure; sensitivity and specificity; Drug Evaluation, Preclinical; Humans; Methamphetamine; Reproducibility of Results; Seizures; Sensitivity and Specificity; Spectroscopy, Fourier Transform Infrared","Van Bronswuk, W.; Department of Applied Chemistry, GPO Box U1987, Perth, WA 6845, Australia; email: w.vanbronswijk@curtin.edu.au",Article,Final,NA,Scopus,2-s2.0-46749129823,,IFSMS 2010,Drugs,Drugs
"Gosav S., Dinica R., Praisler M.",8359290200;6507881062;6602865205;,Choosing between GC-FTIR and GC-MS spectra for an efficient intelligent identification of illicit amphetamines,2008,Journal of Molecular Structure,887,1--3,NA,269,278,NA,20,10.1016/j.molstruc.2008.03.040,https://www.scopus.com/inward/record.uri?eid=2-s2.0-51249098282&doi=10.1016%2fj.molstruc.2008.03.040&partnerID=40&md5=dc1428e4271db6a382e30396d43418bf,"Department of Physics, Faculty of Sciences, DunÇŽrea de Jos University, 111 DomneascÇŽ Street, 800201 Galati, Romania; Department of Chemistry, DunÇŽrea de Jos University, 111 DomneascÇŽ Street, 800201 Galati, Romania","Gosav, S., Department of Physics, Faculty of Sciences, DunÇŽrea de Jos University, 111 DomneascÇŽ Street, 800201 Galati, Romania; Dinica, R., Department of Chemistry, DunÇŽrea de Jos University, 111 DomneascÇŽ Street, 800201 Galati, Romania; Praisler, M., Department of Physics, Faculty of Sciences, DunÇŽrea de Jos University, 111 DomneascÇŽ Street, 800201 Galati, Romania",Amphetamines; Drugs of abuse; GC-FTIR; GC-MS; Neural networks,Absorption; Absorption spectroscopy; Administrative data processing; Artificial intelligence; Biochemistry; Computer networks; Data structures; Decision support systems; Electric fault location; Expert systems; Fourier transform infrared spectroscopy; Knowledge based systems; Lightning; Management information systems; Photoresists; Amphetamines; Drugs of abuse; GC-FTIR; GC-MS; Neural networks,"Gosav, S.; Department of Physics, 111 DomneascÇŽ Street, 800201 Galati, Romania; email: sgosav@ugal.ro",Article,Final,NA,Scopus,2-s2.0-51249098282,,IFSMS 2010,Drugs,Drugs
"Gosav S., Praisler M., Dorohoi D.O.",8359290200;6602865205;6602952544;,ANN expert system screening for illicit amphetamines using molecular descriptors,2007,Journal of Molecular Structure,834-836,SPEC. ISS.,NA,188,194,NA,19,10.1016/j.molstruc.2006.12.059,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947650570&doi=10.1016%2fj.molstruc.2006.12.059&partnerID=40&md5=7fb3231cdc0cf181fabac1f0b98b9d4b,"Department of Physics, DunÇŽrea de Jos University, Str. Domneasca nr. 47, GalaÅ£i, Romania; Faculty of Physics, Al.I.Cuza University, 11 Carol I Bdv, RO, 700506 IaÅŸi, Romania","Gosav, S., Department of Physics, DunÇŽrea de Jos University, Str. Domneasca nr. 47, GalaÅ£i, Romania; Praisler, M., Department of Physics, DunÇŽrea de Jos University, Str. Domneasca nr. 47, GalaÅ£i, Romania; Dorohoi, D.O., Faculty of Physics, Al.I.Cuza University, 11 Carol I Bdv, RO, 700506 IaÅŸi, Romania",3D-MoRSE descriptors; Amphetamines; Artificial neural networks; Constitutional descriptors; Drugs of abuse; Topological descriptors,Drug products; Expert systems; Molecular structure; Neural networks; Toxicity; 3D-MoRSE descriptors; Amphetamines; Constitutional descriptors; Drugs of abuse; Topological descriptors; Amines,"Praisler, M.; Department of Physics, Str. Domneasca nr. 47, GalaÅ£i, Romania; email: Mirela.Praisler@ugal.ro",Article,Final,NA,Scopus,2-s2.0-33947650570,,IFSMS 2010,Drugs,Drugs
"Inoue H., Kuwayama K., Iwata Y.T., Kanamori T., Tsujikawa K., Miyaguchi H.",7404988646;8564067200;16555365400;7102314584;8953171500;8564067300;,Simple and simultaneous detection of methamphetamine and dimethyl sulfone in crystalline methamphetamine seizures by fast gas chromatography,2008,Forensic Toxicology,26,1,NA,19,22,NA,25,10.1007/s11419-007-0040-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45849124945&doi=10.1007%2fs11419-007-0040-8&partnerID=40&md5=2ce265b64d10df4dbbfc5e4d2146cf66,"National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan","Inoue, H., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; Kuwayama, K., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; Iwata, Y.T., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; Kanamori, T., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; Tsujikawa, K., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; Miyaguchi, H., National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan",Dimethyl sulfone; Fast gas chromatography; High throughput; Liquid-liquid extraction; Methamphetamine; Narrow-bore capillary,2 propanol; dichloromethane; dimethyl sulfone; methamphetamine; potassium carbonate; article; drug determination; drug isolation; gas chromatography; high throughput screening; liquid liquid extraction; priority journal,"Inoue, H.; National Research Institute of Police Science, 6-3-1 Kashiwanoha, Kashiwa 277-0882, Japan; email: inoue@nrips.go.jp",Article,Final,NA,Scopus,2-s2.0-45849124945,,IFSMS 2010,Drugs,Drugs
"Kim J.Y., In M.G., Jung J.C., Ko B.J.",,Method for simultaneously analyzing dimethylamphetamine and amphetamine derivatives by using liquid chromatography,2010,Republic of Korea KR,902,,,571,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Kubicz E.J., Allen L.",,"Studies on methamphetamine detection with drugwipe analytical device, part2",2008,American Academy of Forensic Sciences Annual Meeting,,,,,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Lamb P.B., McElhinny C.J., Sninski T., Purdom H., Carroll F.I., Lewin A.H.",7005784500;6507958712;35097011200;35096623500;7102668181;7103243927;,High specific activity (+)-amphetamine and (+)-methamphetamine,2009,Journal of Labelled Compounds and Radiopharmaceuticals,52,11,NA,457,462,NA,3,10.1002/jlcr.1659,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350056825&doi=10.1002%2fjlcr.1659&partnerID=40&md5=9b225d56020e8b2fbe2ad50af53f7df6,"Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States","Lamb, P.B., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; McElhinny, C.J., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; Sninski, T., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; Purdom, H., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; Carroll, F.I., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; Lewin, A.H., Center for Organic and Medicinal Chemistry, Research Triangle Institute, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States",(S)-amphetamine; (S)-methamphetamine; High specific activity; Tritium,"2'6' dichlorometamphetamine; 3',5' dichlorophenyl 2 propylazide; amphetamine; amphetamine derivative; azide; methamphetamine; tritium; unclassified drug; article; chemical labeling; chemical reaction; chemical structure; dechlorination; drug activity; drug labeling; stereospecificity; synthesis","Lewin, A. H.; Center for Organic and Medicinal Chemistry, P.O. Box 12194, Research Triangle Park, NC 2709-2194, United States; email: ahl@rti.org",Article,Final,NA,Scopus,2-s2.0-70350056825,,IFSMS 2010,Drugs,Drugs
"Martinez F.S., Roesch D.M., Jacobs J.L.",,"Isolation of methamphetamine from 1-(1’,4’-cyclohexadienyl)-2-methylaminopropane using potassium permanganate",2008,JOURNAL OF THE CLANDESTINE LABORATORY INVESTIGATING CHEMISTS ASSOCIATION,18,1,,18,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Martinez F.S., Roesch D.M., Jacobs J.L.",,"Isolation of methamphetamine from 1-(1’,4’-cyclohexadienyl)-2-methylaminopropane",2008,MICROGRAM JOURNAL,6,1--2,,46,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Matchett C.C., Pietrucha T.L.",,Investigation of mothballs as a counterfeit for ice methamphetamine,2008,JOURNAL OF THE CLANDESTINE LABORATORY INVESTIGATING CHEMISTS ASSOCIATION,19,2,,10,,,,,,,,,,,,,,,,,IFSMS 2010,Drugs,Drugs
"Matsushita T., Takatsu M., Yoshida Y., Moriyasu M.",51561941300;55137187500;51562971100;7007177459;,Development of new on-column chiral derivatization reagent for gas chromatographic separation of optical isomeric amphetamine and methamphetamine,2007,Bunseki Kagaku,56,12,NA,1089,1095,NA,NA,10.2116/bunsekikagaku.56.1089,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049164227&doi=10.2116%2fbunsekikagaku.56.1089&partnerID=40&md5=d0e6fb0b49bf337cedb8a27087940817,"Forensic Science Laboratory of Hyogo Prefectural Police H.Q., 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan; Wako Pure Chemical Industries, Ltd., 1633, Oazamatoba, Kawagoe-shi, Saitama 350-1101, Japan; Kobe Pharmaceutical University Natural Medicinal Chemistry, 4-19-1, Motoyamakitamachi, Higashinada-ku, Kobe-shi, Hyogo 658-8558, Japan","Matsushita, T., Forensic Science Laboratory of Hyogo Prefectural Police H.Q., 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan; Takatsu, M., Forensic Science Laboratory of Hyogo Prefectural Police H.Q., 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan; Yoshida, Y., Wako Pure Chemical Industries, Ltd., 1633, Oazamatoba, Kawagoe-shi, Saitama 350-1101, Japan; Moriyasu, M., Kobe Pharmaceutical University Natural Medicinal Chemistry, 4-19-1, Motoyamakitamachi, Higashinada-ku, Kobe-shi, Hyogo 658-8558, Japan",Amphetamine; Chiral; GC; Methamphetamine; MTPA; On-column derivatization,NA,"Matsushita, T.; Forensic Science Laboratory of Hyogo Prefectural Police H.Q., 5-4-1, Shimoyamate-dori, Chuo-ku, Kobe-shi, Hyogo 650-8510, Japan",Article,Final,"All Open Access, Bronze",Scopus,2-s2.0-39049164227,,IFSMS 2010,Drugs,Drugs
Mcketin R.,6602587507;,Methamphetamine precursor regulation: Are we controlling or diverting the drug problem?,2008,Addiction,103,4,NA,521,523,NA,12,10.1111/j.1360-0443.2007.02099.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40749137391&doi=10.1111%2fj.1360-0443.2007.02099.x&partnerID=40&md5=a7e5357174ac368fa50f0ff5cbc7d058,"National Drug and Alcohol Research Centre, University of New South Wales, Sydney, NSW 2052, Australia","Mcketin, R., National Drug and Alcohol Research Centre, University of New South Wales, Sydney, NSW 2052, Australia",Chemical diversion; Ephedrine; Illicit drug; Methamphetamine; Precursor; Pseudoephedrine,"amphetamine derivative; decongestive agent; ephedrine; methamphetamine; phenylephrine; pseudoephedrine; drug efficacy; drug industry; drug information; drug marketing; drug safety; drug use; editorial; human; mental disease; Amphetamine-Related Disorders; Central Nervous System Stimulants; Drug and Narcotic Control; Female; Humans; Male; Methamphetamine; Social Control, Formal","Mcketin, R.; National Drug and Alcohol Research Centre, , Sydney, NSW 2052, Australia; email: r.mcketin@unsw.edu.au",Editorial,Final,"All Open Access, Bronze",Scopus,2-s2.0-40749137391,,IFSMS 2010,Drugs,Drugs
"Nevescanin M., Stevic S.B., Petrovic S., Vajs V.",6508131541;24466024500;35494853100;35508693900;,Analysis of amphetamines illegally produced in Serbia,2008,Journal of the Serbian Chemical Society,73,7,NA,691,701,NA,8,10.2298/JSC0807691N,https://www.scopus.com/inward/record.uri?eid=2-s2.0-47049118704&doi=10.2298%2fJSC0807691N&partnerID=40&md5=ab0becc3848b6ded3841abaefe6427f5,"Institute of Security, Kraljice Ane bb, 11 000 Belgrade, Serbia; Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11120 Belgrade, Serbia; Faculty of Chemistry, University of Belgrade, Studentski Trg 16, 11001 Belgrade, Serbia","NeveÅ¡Ä‡anin, M., Institute of Security, Kraljice Ane bb, 11 000 Belgrade, Serbia; SteviÄ‡, S.B., Institute of Security, Kraljice Ane bb, 11 000 Belgrade, Serbia; PetroviÄ‡, S., Faculty of Technology and Metallurgy, University of Belgrade, Karnegijeva 4, 11120 Belgrade, Serbia; Vajs, V., Faculty of Chemistry, University of Belgrade, Studentski Trg 16, 11001 Belgrade, Serbia",Amphetamine; Impurity profiling; Leuckart synthesis,NA,"SteviÄ‡, S. B.; Institute of Security, Kraljice Ane bb, 11 000 Belgrade, Serbia; email: sonjabs@ib.bitsyu.net",Article,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-47049118704,,IFSMS 2010,Drugs,Drugs
"Pavlova V., Petrovska-Jovanovic S.",17435425900;6506274850;,"Simultaneous determination of amphetamine, methamphetamine, and caffeine in seized tablets by high-performance liquid chromatography",2007,Acta Chromatographica,NA,18,NA,157,167,NA,16,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548294715&partnerID=40&md5=40d768826ad4d34e5aca658df26613a5,"Institute of Chemistry, Faculty of Natural Sciences and Mathematics, Saints Cyril and Methodius University, Arhimedova 5, P.O. Box 162, 1000 Skopje, North Macedonia","Pavlova, V., Institute of Chemistry, Faculty of Natural Sciences and Mathematics, Saints Cyril and Methodius University, Arhimedova 5, P.O. Box 162, 1000 Skopje, North Macedonia; Petrovska-JovanoviÄ‡, S., Institute of Chemistry, Faculty of Natural Sciences and Mathematics, Saints Cyril and Methodius University, Arhimedova 5, P.O. Box 162, 1000 Skopje, North Macedonia",NA,NA,"Pavlova, V.; Institute of Chemistry, Arhimedova 5, P.O. Box 162, 1000 Skopje, North Macedonia",Article,Final,NA,Scopus,2-s2.0-34548294715,,IFSMS 2010,Drugs,Drugs
