Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Chappell J.S., Meyn A.W., Ngim K.K.",16165717400;6504582450;6602577269;,The Extraction and Infrared Identification of Gamma-Hydroxybutyric Acid (GHB) from Aqueous Solutions,2004,Journal of Forensic Sciences,49,1,,52,59,,24,10.1520/jfs2003175,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346391035&doi=10.1520%2fjfs2003175&partnerID=40&md5=e0a92e0d87a6a99224e8f03d9cbcdb35,"Drug Enforcement Administration, Western Laboratory, San Francisco, CA, United States; Drug Enforcement Administration, Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States","Chappell, J.S., Drug Enforcement Administration, Western Laboratory, San Francisco, CA, United States, Drug Enforcement Administration, Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States; Meyn, A.W., Drug Enforcement Administration, Western Laboratory, San Francisco, CA, United States; Ngim, K.K., Drug Enforcement Administration, Western Laboratory, San Francisco, CA, United States",Forensic science; gamma-butyrolactone; gamma-hydroxybutyrate; gamma-hydroxybutyric acid; GBL; GHB; Infrared spectroscopy; Liquid-liquid extraction,4 hydroxybutyric acid; gamma butyrolactone; aqueous solution; article; beverage; chemical analysis; forensic science; gas chromatography; infrared radiation; liquid liquid extraction; mass spectrometry; priority journal,"Chappell, J.S.; Drug Enforcement Administration, 390 Main Street, San Francisco, CA 94105, United States",Article,Final,,Scopus,2-s2.0-0346391035,,IFSMS 2004,Drugs,Drugs
"Chew S.L., Meyers J.A.",7202524608;7201709833;,Identification and quantitation of gamma-hydroxybutyrate (NaGHB) by nuclear magnetic resonance spectroscopy,2003,Journal of Forensic Sciences,48,2,,292,298,,17,10.1520/jfs2002186,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037344690&doi=10.1520%2fjfs2002186&partnerID=40&md5=8f9c5c88f54333f9e79f5f6b6e227297,"Drug Enforcement Administration, Western Laboratory, 390 Main St., San Francisco, CA 94105, United States; Drug Enforcement Administration, North Central Laboratory, 536 S. Clark St., Chicago, IL 60605, United States","Chew, S.L., Drug Enforcement Administration, Western Laboratory, 390 Main St., San Francisco, CA 94105, United States; Meyers, J.A., Drug Enforcement Administration, North Central Laboratory, 536 S. Clark St., Chicago, IL 60605, United States",Forensic science; Gamma-butyrolactone (GBL); Gamma-hydroxybutyric acid (GHB); Nuclear magnetic resonance spectroscopy (NMR),4 hydroxybutyric acid; gamma butyrolactone; article; carbon nuclear magnetic resonance; derivatization; forensic identification; forensic science; Fourier transformation; image analysis; muscle growth; nuclear magnetic resonance spectroscopy; priority journal; proton nuclear magnetic resonance; quantitative analysis; solid phase extraction,"Meyers, J.A.; Drug Enforcement Administration, 536 S. Clark St., Chicago, IL 60605, United States; email: Jmeyers150@aol.com",Article,Final,,Scopus,2-s2.0-0037344690,,IFSMS 2004,Drugs,Drugs
"Ciolino L.A., Mesmer M.Z., Satzger R.D., Machal A.C., McCauley H.A., Mohrhaus A.S.",6603546228;6603017394;6601981261;6504173719;7004228407;6503890426;,The chemical interconversion of GHB and GBL: Forensic issues and implications,2001,Journal of Forensic Sciences,46,6,,1315,1323,,90,10.1520/jfs15152j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034758714&doi=10.1520%2fjfs15152j&partnerID=40&md5=6f5f1c845e0e53561552763b9573b77e,"U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States","Ciolino, L.A., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States; Mesmer, M.Z., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States; Satzger, R.D., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States; Machal, A.C., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States; McCauley, H.A., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States; Mohrhaus, A.S., U.S. Food and Drug Administration, Forensic Chemistry Center, 6751 Steger Drive, Cincinnati, OH 45237, United States",Forensic science; Gamma-butyrolactone; Gamma-hydroxybutyrate; Gamma-hydroxybutyric acid; GBL; GHB; High performance liquid chromatography; Inter-conversion; Stability,4 hydroxybutyric acid; buffer; gamma butyrolactone; aqueous solution; article; forensic science; freezing; gas chromatography; heating; high performance liquid chromatography; hydrolysis; infrared spectroscopy; mass spectrometry; pH; priority journal; temperature sensitivity; time,"Ciolino, L.A.; U.S. Food and Drug Administration, 6751 Steger Drive, Cincinnati, OH 45237, United States",Article,Final,,Scopus,2-s2.0-0034758714,,IFSMS 2004,Drugs,Drugs
"Dahlén J., Vriesman T.",6701762993;6505457401;,"Simultaneous analysis of γ-hydroxybutyric acid, γ-butyrolactone, and 1,4-butanediol by micellar electrokinetic chromatography",2002,Forensic Science International,125,2--3,,113,119,,19,10.1016/S0379-0738(02)00006-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037127410&doi=10.1016%2fS0379-0738%2802%2900006-3&partnerID=40&md5=c2b11e52bddf0ca7fe087451f29bc0d6,"SKL-National Laboratory of Forensic Science, SE-581 94 Linköping, Sweden; Forensic Science Unit, University of Strathclyde, 204 George Street, Glasgow G1 1XW, United Kingdom","Dahlén, J., SKL-National Laboratory of Forensic Science, SE-581 94 Linköping, Sweden; Vriesman, T., Forensic Science Unit, University of Strathclyde, 204 George Street, Glasgow G1 1XW, United Kingdom","γ-Butyrolactone; γ-Hydroxybutyric acid; 1,4-Butanediol; Capillary electrophoresis; Micellar electrokinetic chromatography","4 hydroxybutyric acid; analytic method; article; calibration; chemical analysis; controlled study; drug abuse; electrophoresis; forensic science; micellar electrokinetic chromatography; nonhuman; priority journal; technique; 4-Butyrolactone; Butylene Glycols; Chromatography, Micellar Electrokinetic Capillary; Hydroxybutyrates; Solvents","Dahlén, J.; SKL-National Laboratory, , SE-581 94 Linköping, Sweden; email: drog@skl.police.se",Article,Final,,Scopus,2-s2.0-0037127410,,IFSMS 2004,Drugs,Drugs
DeFrancesco J.V.,,An NMR study of the stability of gamma-butyrolactone (GBL) in water,2003,Proceedings of the American Academy of Forensic Sciences,9,,,32,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Duer W.C., Byers K.L., Martin J.V.",57189558743;55176295400;55966333000;,"Application of a convenient extraction procedure to analyze gamma-hydroxybutyric acid in fatalities involving gamma-hydroxybutyric acid, gamma-butyrolactone, and 1,4-butanediol",2001,Journal of Analytical Toxicology,25,7,,576,582,,27,10.1093/jat/25.7.576,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034790965&doi=10.1093%2fjat%2f25.7.576&partnerID=40&md5=481caad0c56b5ab2cc5019f7227d7e4e,"Division of Forensic Science, Department of Chemistry, University of Central Florida, Orlando, FL, United States","Duer, W.C., Division of Forensic Science, Department of Chemistry, University of Central Florida, Orlando, FL, United States; Byers, K.L., Division of Forensic Science, Department of Chemistry, University of Central Florida, Orlando, FL, United States; Martin, J.V., Division of Forensic Science, Department of Chemistry, University of Central Florida, Orlando, FL, United States",,"1,4 butanediol; 4 hydroxybutyric acid; gamma butyrolactone; adult; aqueous humor; article; blood; brain; case report; concentration (parameters); controlled study; extraction; fatality; human; human tissue; ingestion; intoxication; male; quantitative assay; urine; 4-Butyrolactone; Autopsy; Butylene Glycols; Chemistry, Analytical; Humans; Hydroxybutyrates; Poisoning; Solvents; Tissue Distribution",,Article,Final,"All Open Access, Green",Scopus,2-s2.0-0034790965,,IFSMS 2004,Drugs,Drugs
"Garcia A.D., Catterton A.J.",,"1,4-Butanediol (BD) - Forensic profile",2003,Microgram Journal,1,1--2,,44,,,,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.197.749&rep=rep1&type=pdf#page=44,"Drug Enforcement Administration, Special Testing and Research Laboratory, 22624 Dulles Summit Court, Dulles, VA 20166, United States; Drug Enforcement Administration, Southeast Laboratory, 5205 NW 84th Avenue, Miami, FL 33166, United States","Garcia A.D., Drug Enforcement Administration, Special Testing and Research Laboratory, 22624 Dulles Summit Court, Dulles, VA 20166, United States; Catterton A.J., Drug Enforcement Administration, Southeast Laboratory, 5205 NW 84th Avenue, Miami, FL 33166, United States","1,4-Butanediol, gamma-Hydroxybutyric Acid, gamma-Butyrolactone, BD, 1,4-BD, GHB, GBL, Analogs, Pro-Drug",,,,,,,,,IFSMS 2004,Drugs,Drugs
"Meyers J.E., Garcia A.D., Almirall J.R.",,The analysis of gamma-hydroxybutyric acid (GHB) and gamma-butyrolactone (GBL) in forensic samples using GC/MS and H1-NMR.,2003,Proceedings of the American Academy of Forensic Sciences,9,,,30,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Meyers J.E., Almirall J.R.",,The analysis of gamma-hydroxybutyric acid (GHB) and gamma-butyrolactone (GBL) in forensic samples using gas chromatography/mass spectrometry (GC/MS) and proton nuclear magnetic resonance (H1-NMR),2004,Proceedings of the American Academy of Forensic Sciences,10,,,57,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Negrusz A., Cooper F.J., LeBeau M.A., Marinetti L.J., Borgen L.A., Zvosek D.L., Smith S.W.",,"GHB: Old substance, new problem",2002,Proceedings of the American Academy of Forensic Sciences,8,,,10,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Parsons S.M., Harris D.O., Bravo D.T.",,"Methods, compositions and apparatuses for detection of gamma-hydroxybutyric acid (GHB)",2004,"US 6,703,216",,,,,,,1,,,,"Parsons S.M., Santa Barbara, CA, United States;  Harris D.O., Santa Barbara, CA, United States;  Bravo D.T., Santa Barbara, CA, United States",,,,Patent,,,,2-s2.0-77950842705,,IFSMS 2004,Drugs,Drugs
Smith J.V.,,Method for detection of 4-hydroxybutyric acid and its precursor(s) in fluids,2003,"US 6,617,123",,,,,,,,,,,"Smith J.V., Arden, NC, United States",,,,Patent,,,,,,IFSMS 2004,Drugs,Drugs
"Sabucedo A.J., Furton K.G.",,Extractionless GC/MS analysis of gamma-hydroxybutyrate and gamma-butyrolactone with trifluoroacetic anhydride and heptafluoro-1-butanol from aqueous samples,2004,Proceedings of the American Academy of Forensic Sciences,10,,,109,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Tanaka E., Terada M., Shinozuka T., Honda K.",7401815719;35476313600;7007005186;35478535400;,Gamma-hydroxybutyric acid (GHB): Its pharmacology and toxicology,2003,Japanese Journal of Forensic Toxicology,21,3,,210,217,,3,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345169002&partnerID=40&md5=d79874159b04f82dbcce0e815567beff,"Department of Legal Medicine, Institute of Community Medicine, University of Tsukuba, Ibaraki-ken 305-8575, Japan; Department of Legal Medicine, School of Medicine, Toho University, 5-21-16 Omorinishi, Ota-ku, Tokyo 143-8540, Japan; Department of Legal Medicine, School of Medicine, Keio University, 35 Shinanomachi, Shinjuku-ku, Tokyo 160-8582, Japan","Tanaka, E., Department of Legal Medicine, Institute of Community Medicine, University of Tsukuba, Ibaraki-ken 305-8575, Japan; Terada, M., Department of Legal Medicine, School of Medicine, Toho University, 5-21-16 Omorinishi, Ota-ku, Tokyo 143-8540, Japan; Shinozuka, T., Department of Legal Medicine, School of Medicine, Keio University, 35 Shinanomachi, Shinjuku-ku, Tokyo 160-8582, Japan; Honda, K., Department of Legal Medicine, Institute of Community Medicine, University of Tsukuba, Ibaraki-ken 305-8575, Japan","1,4-Butanediol; Club drugs; Gamma-butylolactone; Gamma-hydroxybutyric acid","1,4 butanediol; 4 hydroxybutyric acid; alcohol; amphetamine; diamorphine; diazepam; diphenhydramine; fenproporex; gamma butyrolactone; neurotransmitter; adult; areflexia; body building; case report; consciousness disorder; death; diet supplementation; drowsiness; drug abuse; drug capsule; drug distribution; drug effect; drug fatality; drug intoxication; drug metabolism; drug overdose; dyspnea; euphoria; female; headache; human; liquid; male; mammal; nausea; powder; rape; sedation; short survey; tablet; vomiting; Euphoria; Mammalia","Tanaka, E.; Department of Legal Medicine, , Ibaraki-ken 305-8575, Japan",Short Survey,Final,,Scopus,2-s2.0-0345169002,,IFSMS 2004,Drugs,Drugs
"Vose J., Tighe T., Schwartz M., Buel E.",7102395253;6701904940;7404648571;6701802430;,Detection of gamma-butyrolactone (GBL) as a natural component in wine,2001,Journal of Forensic Sciences,46,5,,1164,1167,,13,10.1520/jfs15116j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035182433&doi=10.1520%2fjfs15116j&partnerID=40&md5=3cd553bd39a212433e7942cae4d6fc40,"Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States","Vose, J., Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States; Tighe, T., Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States; Schwartz, M., Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States; Buel, E., Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States",Forensic science; Gamma-butyrolactone; Gamma-hydroxybutyric acid; Wine,4 hydroxybutyric acid; gamma butyrolactone; article; chemical analysis; extraction; forensic science; mass spectrometry; priority journal; wine,"Buel, E.; Vermont Forensic Laboratory, P.O. Box 47, Waterbury, VT 05676, United States",Article,Final,,Scopus,2-s2.0-0035182433,,IFSMS 2004,Drugs,Drugs
"Witkowski M.R., Ciolino L.A., DeFrancesco J.V.",,GHB free acid: More on issues of interconversion with isolation and spectroscopic characterization of forensic analysis,2003,Proceedings of the American Academy of Forensic Sciences,9,,,30,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Witkowski M.R., Ciolino L.A.",,"Infrared (IR) spectroscopic identification of GHB free acid, GHB salts, and GBL",2003,Proceedings of the American Academy of Forensic Sciences,9,,,31,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Standifer S.R., Kercheval J.C.",,Special K and the K-hole. Analysis of ketamine,2001,Mid-Atlantic Association of Forensic Scientists Newsletter,29,2,,6,,,,,,,,,,,,,,,,,IFSMS 2004,Drugs,Drugs
"Kite G.C., Ismail M., Simmonds M.S.J., Houghton P.J.",7005930630;57169459900;7103093792;57202725210;,Use of doubly protonated molecules in the analysis of cathedulins in crude extracts of khat (Catha edulis) by liquid chromatography/serial mass spectrometry,2003,Rapid Communications in Mass Spectrometry,17,14,,1553,1564,,36,10.1002/rcm.1085,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038269752&doi=10.1002%2frcm.1085&partnerID=40&md5=b90bbb1b96ec8b497811f6351bc875d7,"Royal Botanic Gardens, Kew, Richmond, Surrey TW9 3AB, United Kingdom; Pharmacognosy Research Laboratories, King's College London, Franklin Wilkins Building, 150 Stamford Street, London SE1 8WA, United Kingdom","Kite, G.C., Royal Botanic Gardens, Kew, Richmond, Surrey TW9 3AB, United Kingdom; Ismail, M., Pharmacognosy Research Laboratories, King's College London, Franklin Wilkins Building, 150 Stamford Street, London SE1 8WA, United Kingdom; Simmonds, M.S.J., Royal Botanic Gardens, Kew, Richmond, Surrey TW9 3AB, United Kingdom; Houghton, P.J., Pharmacognosy Research Laboratories, King's College London, Franklin Wilkins Building, 150 Stamford Street, London SE1 8WA, United Kingdom",,Catha edulis extract; cathedulin; unclassified drug; acylation; article; Catha edulis; liquid chromatography; mass spectrometer; mass spectrometry; molecular weight; nonhuman; proton transport; Catha edulis,"Kite, G.C.; Royal Botanic Gardens, Kew, Richmond, Surrey TW9 3AB, United Kingdom; email: g.kite@rbgkew.org.uk",Article,Final,,Scopus,2-s2.0-0038269752,,IFSMS 2004,Drugs,Drugs
"Fang C., Liu J.-T., Lin C.-H.",36886531100;26643000600;27170151300;,Optimization of the separation of lysergic acid diethylamide in urine by a sweeping technique using micellar electrokinetic chromatography,2002,Journal of Chromatography B: Analytical Technologies in the Biomedical and Life Sciences,775,1,,37,47,,27,10.1016/S1570-0232(02)00268-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037173545&doi=10.1016%2fS1570-0232%2802%2900268-4&partnerID=40&md5=fa41304857c9ef1167dcd687a3ae60ca,"Department of Chemistry, National Taiwan Normal University, 88 Sec. 4, Tingchow Road, Taipei, Taiwan; Military Police School, Wuku, Taipei, Taiwan","Fang, C., Department of Chemistry, National Taiwan Normal University, 88 Sec. 4, Tingchow Road, Taipei, Taiwan; Liu, J.-T., Military Police School, Wuku, Taipei, Taiwan; Lin, C.-H., Department of Chemistry, National Taiwan Normal University, 88 Sec. 4, Tingchow Road, Taipei, Taiwan",Lysergic acid diethylamide,"Capillarity; Electrophoresis; Fluorescence; Nitrogen compounds; Optimization; Organic solvents; Sodium compounds; Spectroscopic analysis; Surface active agents; Electrokinetics; Chromatography; amide; dodecyl sulfate sodium; lysergide; n,n methyopropylamide; organic solvent; unclassified drug; accuracy; article; capillary electrophoresis; drug determination; drug urine level; fluorescence spectroscopy; human; liquid liquid extraction; micellar electrokinetic chromatography; normal human; priority journal; solid phase extraction; technique; urinalysis; Chromatography, Micellar Electrokinetic Capillary; Humans; Lysergic Acid Diethylamide; Reproducibility of Results","Lin, C.-H.; Department of Chemistry, 88 Sec. 4, Tingchow Road, Taipei, Taiwan; email: chenglin@cc.ntnu.edu.tw",Article,Final,,Scopus,2-s2.0-0037173545,,IFSMS 2004,Drugs,Drugs
