Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Open Access,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Lurie I.S., Sperling A.R., Meyers R.P.",7006426157;7006236011;7103328453;,"The determination of anabolic steroids by MECC, gradient HPLC, and capillary GC",1994,Journal of Forensic Sciences,39,1,NA,74,85,NA,30,10.1520/jfs13572j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028672637&doi=10.1520%2fjfs13572j&partnerID=40&md5=49c398cdc73dc86ab725a036ba7120d0,"Special Testing and Research Lab, DEA, 7704 Old Springhouse Rd., McLean, VA 22102, United States","Lurie, I.S., Special Testing and Research Lab, DEA, 7704 Old Springhouse Rd., McLean, VA 22102, United States; Sperling, A.R., Special Testing and Research Lab, DEA, 7704 Old Springhouse Rd., McLean, VA 22102, United States; Meyers, R.P., Special Testing and Research Lab, DEA, 7704 Old Springhouse Rd., McLean, VA 22102, United States",anabolic steroids; chromatographic analysis; forensic science,anabolic agent; androstanolone; boldenone; boldenone undecenoate; clostebol acetate; danazol; fluoxymesterone; metandienone; methandriol; methandriol dipropionate; methanol; methyltestosterone; nandrolone; nandrolone decanoate; nandrolone phenpropionate; oil; oxandrolone; oxymetholone; stanozolol; testosterone; testosterone cipionate; testosterone enantate; testosterone propionate; article; capillary gas chromatography; drug dosage form; high performance liquid chromatography; micellar electrokinetic chromatography; priority journal; suspension; tablet; ultraviolet spectroscopy,"Lurie, I.S.; Special Testing and Research Lab, 7704 Old Springhouse Rd., McLean, VA 22102, United States",Article,Final,NA,Scopus,2-s2.0-0028672637,,IFSMS 1995,Drugs,Drugs
Maroge W.,,Use of Acetone in GC Quantitation of Some Anabolic Steroids in Vegetable Oilsv,1994,Microgam,27,,,356,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Cairns T., Siegmund E.G., Rader B.",7004377180;7003594523;6601961355;,Analysis of testosterone esters by tandem mass spectrometry.,1993,Journal of AOAC International,76,2,NA,306,312,NA,2,10.1093/jaoac/76.2.306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027570306&doi=10.1093%2fjaoac%2f76.2.306&partnerID=40&md5=133c42fc69782eb140b6b7677153bac2,"U.S. Food and Drug Administration, Los Angeles District LaboratoryCA  90015., United States","Cairns, T., U.S. Food and Drug Administration, Los Angeles District LaboratoryCA  90015., United States; Siegmund, E.G., U.S. Food and Drug Administration, Los Angeles District LaboratoryCA  90015., United States; Rader, B., U.S. Food and Drug Administration, Los Angeles District LaboratoryCA  90015., United States",NA,"ester; testosterone; article; chemistry; mass fragmentography; mass spectrometry; methodology; Chemistry, Pharmaceutical; Esters; Gas Chromatography-Mass Spectrometry; Mass Spectrometry; Testosterone; MLCS; MLOWN","Cairns, T.",Article,Final,NA,Scopus,2-s2.0-0027570306,,IFSMS 1995,Drugs,Drugs
Koverman G.,,Analysis of Anabolic Steroids,1993,Microgam,26,,,248,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Morley M., Matkovich C.",,Screening of Steroids by Thin Layer Chromatography,1993,Microgam,26,,,214,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Clark C.C.,,The GLC Quantitation of Some Anabolic Steroids in Vegetable Oil Preparations,1992,Microgam,25,,,255,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Somsen G.W., Gooijer C., Brinkman U.A.Th., Velthorst N.H., Visser T.",NA,Coupling of LC and FT-IR: Impurity Profiling of Testosterone Undecanoate,1992,Appl. Spectrosc.,46,10,NA,NA,NA,NA,16,NA,NA,NA,"Somsen, G.W.; Gooijer, C.; Brinkman, U.A.Th.; Velthorst, N.H.; Visser, T.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-0000189976,,IFSMS 1995,Drugs,Drugs
Andrews K.M.,7102643340;,Ephedra's role as a precursor in the clandestine manufacture of methamphetamine,1995,Journal of Forensic Sciences,40,4,NA,551,560,NA,34,10.1520/jfs13824j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029076051&doi=10.1520%2fjfs13824j&partnerID=40&md5=3f3bc542d320d3b1e9b248a37cda40c8,"DEA Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States","Andrews, K.M., DEA Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States",ephedra; ephedrine; forensic science criminalistics; methamphetamine; pseudoephedrine; reduction,ephedrine; methamphetamine; pseudoephedrine; article; criminal behavior; drug abuse; drug cost; drug manufacture; drug synthesis; priority journal,"Andrews, K.M.; DEA Western Laboratory, 390 Main Street, San Francisco, CA 94105, United States",Article,Final,NA,Scopus,2-s2.0-0029076051,,IFSMS 1995,Drugs,Drugs
"Hutchinson K., Andrews K.M.",NA,The use and availability of ephedra products in the United States,1995,Microgram,28,NA,NA,256,263,NA,7,NA,NA,NA,"Hutchinson, K.; Andrews, K.M.",NA,NA,NA,NA,NA,NA,Scopus,2-s2.0-0041861783,,IFSMS 1995,Drugs,Drugs
Popovich G.L.,,A New Reducing Agent for Ephedrine,1995,Microgram,28,,,79,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Henderson B.A., Comparin J.H.",,"Clandestine Manufacture of Hydriodic Acid via Iodine, Red Phosphorus and Hydrochloric Acid",1994,Microgam,27,,,382,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Skinner H.F.,15731582500;,Methamphetamine synthesis via reductive alkylation hydrogenolysis of phenyl-2-propanone with N-benzylmethylamine,1993,Forensic Science International,60,3,NA,155,162,NA,13,10.1016/0379-0738(93)90234-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027323870&doi=10.1016%2f0379-0738%2893%2990234-2&partnerID=40&md5=0d08ebef64d959975f995f98748a4d0d,"Drug Enforcement Administration, Southwest Laboratory, National City, CA 91950, United States","Skinner, H.F., Drug Enforcement Administration, Southwest Laboratory, National City, CA 91950, United States",Alkylation; Benzphetamine; Hydrogenolysis; Methamphetamine; Methylamine; N-Benzylmethamphetamine; Phenyl-2-propanone; Reduction; Synthesis,amine; benzphetamine; ketone derivative; methamphetamine; alkylation; article; drug synthesis; gas chromatography; hydrogenation; mass spectrometry; priority journal; synthesis,"Skinner, H.F.; Drug Enforcement Administration, Southwest Laboratory, National City, CA 91950, United States",Article,Final,NA,Scopus,2-s2.0-0027323870,,IFSMS 1995,Drugs,Drugs
Guiney L.B.,,Synthesis of Amphetamine via isopropyl Nitrite,1992,Microgam,25,,,295,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Hanel H.F.,,Substitute Bases for Sodium Acetate in the Clandestine Synthesis of Phenyl-2-propanone (P2P),1992,Microgam,25,,,236,,,,,,,,,,,,,,,,,IFSMS 1995,Drugs,Drugs
Hays P.A.,NA,Authentication procedures for reference drug standards,1994,Microgram,27,NA,NA,14,NA,NA,1,NA,NA,NA,"Hays, P.A.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-27844508197,,IFSMS 1995,Drugs,Drugs
"Shimamine M., Takahashi K., Nakahara Y.",7003824320;57207442521;56248815900;,"Studies on the identification of psychotropic substances. IX. Preparation and various analytical data of reference standard of new psychotropic substances, N-Ethyl methylenedioxyamphetamine, N-Hydroxy methylenedioxyamphetamine, Mecloqualone, 4-Methylaminorex, Phendimetrazine and Phenmetrazine",1993,Bulletin of the National Institute of Hygienic Sciences,NA,111,NA,66,74,NA,1,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027754060&partnerID=40&md5=86d6ded0c87acac4873a5fd6c4dbf000,NA,"Shimamine, M.; Takahashi, K.; Nakahara, Y.",NA,"3,4 methylenedioxyamphetamine; 3,4 methylenedioxymethamphetamine; 4 methylaminorex; amphetamine derivative; mecloqualone; phendimetrazine; phenmetrazine; psychotropic agent; article; chromatography; drug identification; high performance liquid chromatography; 3,4-Methylenedioxyamphetamine; Chromatography, High Pressure Liquid; Chromatography, Thin Layer; English Abstract; Mass Fragmentography; Morpholines; Oxazoles; Phenmetrazine; Psychotropic Drugs; Quinazolines; Spectrophotometry",NA,Article,Final,NA,Scopus,2-s2.0-0027754060,,IFSMS 1995,Drugs,Drugs
"Neville G.A., Beckstead H.D., Black D.B., Dawson B.A., Ethier J.C.",NA,USP Lysergic acid diethylamide tartrate (LOT 1) authentic substance recharacterized for authentication of a house supply of lysergide (LSD) tartrate,1992,Can. J. Appl. Spectrosc.,37,6,NA,NA,NA,NA,5,NA,NA,NA,"Neville, G.A.; Beckstead, H.D.; Black, D.B.; Dawson, B.A.; Ethier, J.C.",NA,NA,NA,NA,Final,NA,Scopus,2-s2.0-77956756380,,IFSMS 1995,Drugs,Drugs
"Wells RJ., Skopec J.V., Lewis T., Robertson J.",,,1995,Personal Communication,,,,,,,,,,"Australian Government Analytical Laboratories and Australian Federal Police, Pymble and Weston, Australia, and Kingston, Tasmania","Wells RJ., Australian Government Analytical Laboratories and Australian Federal Police, Pymble and Weston, Australia, and Kingston, Tasmania; Skopec J.V., Australian Government Analytical Laboratories and Australian Federal Police, Pymble and Weston, Australia, and Kingston, Tasmania; Lewis T., Australian Government Analytical Laboratories and Australian Federal Police, Pymble and Weston, Australia, and Kingston, Tasmania; Robertson J., Australian Government Analytical Laboratories and Australian Federal Police, Pymble and Weston, Australia, and Kingston, Tasmania",,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Perillo B.A., Klein R.F.X., Franzosa E.S.",16167173500;7404357818;6506176709;,Recent advances by the U.S. Drug Enforcement Administration in drug signature and comparative analysis,1994,Forensic Science International,69,1,,1,6,,58,10.1016/0379-0738(94)90043-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028590163&doi=10.1016%2f0379-0738%2894%2990043-4&partnerID=40&md5=8a778526f20ce4eab0e86435436c6997,"Special Testing and Research Laboratory, U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States","Perillo, B.A., Special Testing and Research Laboratory, U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Klein, R.F.X., Special Testing and Research Laboratory, U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States; Franzosa, E.S., Special Testing and Research Laboratory, U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States",Ballistics; Chromatography; Comparative analysis; Signature,illicit drug; ballistics; conference paper; drug analysis; drug identification; forensic science; human; priority journal; united states,"Perillo, B.A.; Special Testing and Research Laboratory, U.S. Drug Enforcement Administration, 7704 Old Springhouse Road, McLean, VA 22102-3494, United States",Article,Final,,Scopus,2-s2.0-0028590163,,IFSMS 1995,Drugs,Drugs
Huizer H.,6602192941;,A contribution to comparison,1994,Forensic Science International,69,1,,17,22,,10,10.1016/0379-0738(94)90045-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028575463&doi=10.1016%2f0379-0738%2894%2990045-0&partnerID=40&md5=aba39ad636e39edd3c746b16f0d59186,"Netherlands Forensic Science Laboratory, Volmerlaan 17, NL-2288 GD Rijswijk, Netherlands","Huizer, H., Netherlands Forensic Science Laboratory, Volmerlaan 17, NL-2288 GD Rijswijk, Netherlands",Characterisation; Comparison; Drugs; Retrospective analysis,comparative study; conference paper; drug comparison; forensic science; priority journal,"Huizer, H.; Netherlands Forensic Science Laboratory, Volmerlaan 17, NL-2288 GD Rijswijk, Netherlands",Article,Final,,Scopus,2-s2.0-0028575463,,IFSMS 1995,Drugs,Drugs
"Flurer C.L., Wolnik K.A.",6603764821;6701683211;,Chemical profiling of pharmaceuticals by capillary electrophoresis in the determination of drug origin,1994,Journal of Chromatography A,674,1--2,,153,163,,53,10.1016/0021-9673(94)85223-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027993649&doi=10.1016%2f0021-9673%2894%2985223-5&partnerID=40&md5=0bac57755e867c1263bae78ab172f3a2,"National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States","Flurer, C.L., National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States; Wolnik, K.A., National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",,"ampicillin; beta lactam antibiotic; clindamycin phosphate; cyclodextrin derivative; erythromycin stearate; penicillin v; conference paper; drug determination; drug impurity; drug industry; drug potency; drug quality; drug structure; gel electrophoresis; micelle; priority journal; reproducibility; Antibiotics, Lactam; Clindamycin; Electrophoresis; Erythromycin; Molecular Structure; Reproducibility of Results; Spectrophotometry, Ultraviolet","Flurer, C.L.; National Forensic Chemistry Center, US Food and Drug Administration, 1141 Central Parkway, Cincinnati, OH 45202, United States",Article,Final,,Scopus,2-s2.0-0027993649,,IFSMS 1995,Drugs,Drugs
"Jonson C.S.L., Stromberg L.",7003317216;7006589941;,Two-level classification of Leuckart amphetamine,1994,Forensic Science International,69,1,NA,31,44,NA,18,10.1016/0379-0738(94)90047-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028569195&doi=10.1016%2f0379-0738%2894%2990047-7&partnerID=40&md5=8e89c0cd743e5956feda7f8951c8cd53,"SKL National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden","Jonson, C.S.L., SKL National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden; StrÃ¶mberg, L., SKL National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden",Amphetamine; Batch relations; Computerized profiling; Source relations,amphetamine; illicit drug; computer analysis; conference paper; drug classification; priority journal,"StrÃ¶mberg, L.; SKL National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden",Article,Final,NA,Scopus,2-s2.0-0028569195,,IFSMS 1995,Drugs,Drugs
Jonson C.S.L.,7003317216;,Amphetamine profiling - improvements of data processing,1994,Forensic Science International,69,1,NA,45,54,NA,24,10.1016/0379-0738(94)90048-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028586857&doi=10.1016%2f0379-0738%2894%2990048-5&partnerID=40&md5=1538cb2f6aba546b611cc39bc1b88693,"SKL-National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden","Jonson, C.S.L., SKL-National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden",Amphetamine; Batch relations; Classification; Computerized profiling; Source relations,amphetamine; computer program; conference paper; data analysis; drug analysis; drug classification; drug purification; gas chromatography; ph; priority journal,"Jonson, C.S.L.; SKL-National Laboratory of Forensic Science, S-581 94 LinkÃ¶ping, Sweden",Article,Final,NA,Scopus,2-s2.0-0028586857,,IFSMS 1995,Drugs,Drugs
"Karkkainen M., Sippola E., Pikkarainen A.-L., Rautio T., Himberg K.",16166577600;6603014336;56330244900;16167597500;6603741294;,Automated gas chromatographic amphetamine profiling,1994,Forensic Science International,69,1,NA,55,64,NA,17,10.1016/0379-0738(94)90049-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028559580&doi=10.1016%2f0379-0738%2894%2990049-3&partnerID=40&md5=4d1e132cc9c3f6eeb642629b979100c8,"National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland; VTT Biotechnology and Food Research, P.O. Box 1500, FIN-02044 VTT Espoo, Finland","KÃ¤rkkÃ¤inen, M., National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland; Sippola, E., VTT Biotechnology and Food Research, P.O. Box 1500, FIN-02044 VTT Espoo, Finland; Pikkarainen, A.-L., National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland; Rautio, T., National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland; Himberg, K., National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland",Amphetamine; Capillary gas chromatography; Comparison analysis; Illicit drugs; Pattern recognition; Temperature program optimization,amphetamine; illicit drug; algorithm; capillary gas chromatography; computer analysis; conference paper; data base; drug classification; drug comparison; pattern recognition; priority journal,"Himberg, K.; National Bureau of Investigation, Crime Laboratory, Suvilahdenkatu 10A, FIN-00580 Helsinki, Finland",Article,Final,NA,Scopus,2-s2.0-0028559580,,IFSMS 1995,Drugs,Drugs
"King L.A., Clarke K., Orpet A.J.",16072436300;57197341635;6504514938;,Amphetamine profiling in the UK,1994,Forensic Science International,69,1,NA,65,75,NA,33,10.1016/0379-0738(94)90050-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028561945&doi=10.1016%2f0379-0738%2894%2990050-7&partnerID=40&md5=8b676189bd6cdfa0d7c8646f4ca7f38c,"Drugs Intelligence Laboratory, Forensic Science Service, Aldermaston, Reading, Berkshire RG7 4PN, United Kingdom","King, L.A., Drugs Intelligence Laboratory, Forensic Science Service, Aldermaston, Reading, Berkshire RG7 4PN, United Kingdom; Clarke, K., Drugs Intelligence Laboratory, Forensic Science Service, Aldermaston, Reading, Berkshire RG7 4PN, United Kingdom; Orpet, A.J., Drugs Intelligence Laboratory, Forensic Science Service, Aldermaston, Reading, Berkshire RG7 4PN, United Kingdom",Amphetamine; Characterisation; Drugs intelligence; Gas chromatography; Impurities; Profiles; Synthesis,amphetamine; illicit drug; conference paper; drug classification; drug discrimination; drug purity; drug traffic; gas chromatography; netherlands; priority journal; united kingdom,"King, L.A.; Drugs Intelligence Laboratory, Forensic Science Service, Aldermaston, Reading, Berkshire RG7 4PN, United Kingdom",Article,Final,NA,Scopus,2-s2.0-0028561945,,IFSMS 1995,Drugs,Drugs
"Jonson C.S.L., Stromberg L.",7003317216;7006589941;,Computer aided retrieval of common-batch members in leuckart amphetamine profiling,1993,Journal of Forensic Sciences,38,6,NA,1472,1477,NA,21,10.1520/jfs13553j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027454483&doi=10.1520%2fjfs13553j&partnerID=40&md5=f2967fddabbd4e9209380b4796d013cd,"SKL Natl. Lab. of Forensic Science, S-581 94 Linkoping, Sweden","Jonson, C.S.L., SKL Natl. Lab. of Forensic Science, S-581 94 Linkoping, Sweden; Stromberg, L., SKL Natl. Lab. of Forensic Science, S-581 94 Linkoping, Sweden",batch links; computer aid; drug profiling; forensic science; profile screening,amphetamine; article; computer program; computer system; drug impurity; drug screening; priority journal,"Jonson, C.S.L.; SKL Natl. Lab. of Forensic Science, S-581 94 Linkoping, Sweden",Article,Final,NA,Scopus,2-s2.0-0027454483,,IFSMS 1995,Drugs,Drugs
Neumann H.,,Comparison of Cocaine,1995,Personal Communication,,,,,,,,,,"Bundeskriminalamt, Wiesbaden, Germany","Neumann H., Bundeskriminalamt, Wiesbaden, Germany",,,,,,,,,,IFSMS 1995,Drugs,Drugs
"Hohmann R.R., Correa S.L.",,Analysis of Traces of Cocaine in Paper,1995,Personal Communication,,,,,,,,,,"Laboratorio de Criminalistica, Seccion Quimica y Fisica, Policia de Investigaciones de Chile, Santiago, Chile","Hohmann R.R., Laboratorio de Criminalistica, Seccion Quimica y Fisica, Policia de Investigaciones de Chile, Santiago, Chile; Correa S.L., Laboratorio de Criminalistica, Seccion Quimica y Fisica, Policia de Investigaciones de Chile, Santiago, Chile",,,,,,,,,,IFSMS 1995,Drugs,Drugs
